8.974 24.2298	7.83618	2.7	6.99286
8.975 24.2325	7.84317	2.7	6.98305
8.976 24.2352	7.85015	2.7	6.97324
8.977 24.2379	7.85711	2.7	6.96343
8.978 24.2406	7.86407	2.7	6.95362
8.979 24.2433	7.87102	2.7	6.94381
8.98 24.246	7.87796	2.7	6.934
8.981 24.2487	7.88489	2.7	6.92419
8.982 24.2514	7.89181	2.7	6.91438
8.983 24.2541	7.89872	2.7	6.90457
8.984 24.2568	7.90562	2.7	6.89476
8.985 24.2595	7.91251	2.7	6.88495
8.986 24.2622	7.91939	2.7	6.87514
8.987 24.2649	7.92626	2.7	6.86533
8.988 24.2676	7.93312	2.7	6.85552
8.989 24.2703	7.93997	2.7	6.84571
8.99 24.273	7.94681	2.7	6.8359
8.991 24.2757	7.95364	2.7	6.82609
8.992 24.2784	7.96046	2.7	6.81628
8.993 24.2811	7.96727	2.7	6.80647
8.994 24.2838	7.97407	2.7	6.79666
8.995 24.2865	7.98087	2.7	6.78685
8.996 24.2892	7.98765	2.7	6.77704
8.997 24.2919	7.99442	2.7	6.76723
8.998 24.2946	8.00118	2.7	6.75742
8.999 24.2973	8.00794	2.7	6.74761
9 24.3	8.01468	2.7	6.7378
9.001 24.3027	8.02141	2.7	6.72799
9.002 24.3054	8.02813	2.7	6.71818
9.003 24.3081	8.03485	2.7	6.70837
9.004 24.3108	8.04155	2.7	6.69856
9.005 24.3135	8.04824	2.7	6.68875
9.006 24.3162	8.05493	2.7	6.67894
9.007 24.3189	8.0616	2.7	6.66913
9.008 24.3216	8.06827	2.7	6.65932
9.009 24.3243	8.07492	2.7	6.64951
9.01 24.327	8.08157	2.7	6.6397
9.011 24.3297	8.0882	2.7	6.62989
9.012 24.3324	8.09483	2.7	6.62008
9.013 24.3351	8.10144	2.7	6.61027
9.014 24.3378	8.10805	2.7	6.60046
9.015 24.3405	8.11464	2.7	6.59065
9.016 24.3432	8.12123	2.7	6.58084
9.017 24.3459	8.1278	2.7	6.57103
9.018 24.3486	8.13437	2.7	6.56122
9.019 24.3513	8.14093	2.7	6.55141
9.02 24.354	8.14747	2.7	6.5416
9.021 24.3567	8.15401	2.7	6.53179
9.022 24.3594	8.16054	2.7	6.52198
9.023 24.3621	8.16705	2.7	6.51217
9.024 24.3648	8.17356	2.7	6.50236
9.025 24.3675	8.18006	2.7	6.49255
9.026 24.3702	8.18655	2.7	6.48274
9.027 24.3729	8.19302	2.7	6.47293
9.028 24.3756	8.19949	2.7	6.46312
9.029 24.3783	8.20595	2.7	6.45331
9.03 24.381	8.2124	2.7	6.4435
9.031 24.3837	8.21884	2.7	6.43369
9.032 24.3864	8.22527	2.7	6.42388
9.033 24.3891	8.23168	2.7	6.41407
9.034 24.3918	8.23809	2.7	6.40426
9.035 24.3945	8.24449	2.7	6.39445
9.036 24.3972	8.25088	2.7	6.38464
9.037 24.3999	8.25726	2.7	6.37483
9.038 24.4026	8.26363	2.7	6.36502
9.039 24.4053	8.26999	2.7	6.35521
9.04 24.408	8.27634	2.7	6.3454
9.041 24.4107	8.28268	2.7	6.33559
9.042 24.4134	8.28901	2.7	6.32578
9.043 24.4161	8.29533	2.7	6.31597
9.044 24.4188	8.30165	2.7	6.30616
9.045 24.4215	8.30795	2.7	6.29635
9.046 24.4242	8.31424	2.7	6.28654
9.047 24.4269	8.32052	2.7	6.27673
9.048 24.4296	8.32679	2.7	6.26692
9.049 24.4323	8.33305	2.7	6.25711
9.05 24.435	8.33931	2.7	6.2473
9.051 24.4377	8.34555	2.7	6.23749
9.052 24.4404	8.35178	2.7	6.22768
9.053 24.4431	8.358	2.7	6.21787
9.054 24.4458	8.36422	2.7	6.20806
9.055 24.4485	8.37042	2.7	6.19825
9.056 24.4512	8.37661	2.7	6.18844
9.057 24.4539	8.3828	2.7	6.17863
9.058 24.4566	8.38897	2.7	6.16882
9.059 24.4593	8.39513	2.7	6.15901
9.06 24.462	8.40129	2.7	6.1492
9.061 24.4647	8.40743	2.7	6.13939
9.062 24.4674	8.41357	2.7	6.12958
9.063 24.4701	8.41969	2.7	6.11977
9.064 24.4728	8.42581	2.7	6.10996
9.065 24.4755	8.43191	2.7	6.10015
9.066 24.4782	8.43801	2.7	6.09034
9.067 24.4809	8.44409	2.7	6.08053
9.068 24.4836	8.45017	2.7	6.07072
9.069 24.4863	8.45623	2.7	6.06091
9.07 24.489	8.46229	2.7	6.0511
9.071 24.4917	8.46834	2.7	6.04129
9.072 24.4944	8.47437	2.7	6.03148
9.073 24.4971	8.4804	2.7	6.02167
9.074 24.4998	8.48642	2.7	6.01186
9.075 24.5025	8.49242	2.7	6.00205
9.076 24.5052	8.49842	2.7	5.99224
9.077 24.5079	8.50441	2.7	5.98243
9.078 24.5106	8.51038	2.7	5.97262
9.079 24.5133	8.51635	2.7	5.96281
9.08 24.516	8.52231	2.7	5.953
9.081 24.5187	8.52826	2.7	5.94319
9.082 24.5214	8.5342	2.7	5.93338
9.083 24.5241	8.54013	2.7	5.92357
9.084 24.5268	8.54604	2.7	5.91376
9.085 24.5295	8.55195	2.7	5.90395
9.086 24.5322	8.55785	2.7	5.89414
9.087 24.5349	8.56374	2.7	5.88433
9.088 24.5376	8.56962	2.7	5.87452
9.089 24.5403	8.57549	2.7	5.86471
9.09 24.543	8.58135	2.7	5.8549
9.091 24.5457	8.5872	2.7	5.84509
9.092 24.5484	8.59304	2.7	5.83528
9.093 24.5511	8.59887	2.7	5.82547
9.094 24.5538	8.60469	2.7	5.81566
9.095 24.5565	8.6105	2.7	5.80585
9.096 24.5592	8.6163	2.7	5.79604
9.097 24.5619	8.62209	2.7	5.78623
9.098 24.5646	8.62788	2.7	5.77642
9.099 24.5673	8.63365	2.7	5.76661
9.1 24.57	8.63941	2.7	5.7568
9.101 24.5727	8.64516	2.7	5.74699
9.102 24.5754	8.6509	2.7	5.73718
9.103 24.5781	8.65663	2.7	5.72737
9.104 24.5808	8.66236	2.7	5.71756
9.105 24.5835	8.66807	2.7	5.70775
9.106 24.5862	8.67377	2.7	5.69794
9.107 24.5889	8.67947	2.7	5.68813
9.108 24.5916	8.68515	2.7	5.67832
9.109 24.5943	8.69082	2.7	5.66851
9.11 24.597	8.69649	2.7	5.6587
9.111 24.5997	8.70214	2.7	5.64889
9.112 24.6024	8.70778	2.7	5.63908
9.113 24.6051	8.71342	2.7	5.62927
9.114 24.6078	8.71904	2.7	5.61946
9.115 24.6105	8.72466	2.7	5.60965
9.116 24.6132	8.73026	2.7	5.59984
9.117 24.6159	8.73586	2.7	5.59003
9.118 24.6186	8.74144	2.7	5.58022
9.119 24.6213	8.74702	2.7	5.57041
9.12 24.624	8.75258	2.7	5.5606
9.121 24.6267	8.75814	2.7	5.55079
9.122 24.6294	8.76368	2.7	5.54098
9.123 24.6321	8.76922	2.7	5.53117
9.124 24.6348	8.77475	2.7	5.52136
9.125 24.6375	8.78026	2.7	5.51155
9.126 24.6402	8.78577	2.7	5.50174
9.127 24.6429	8.79127	2.7	5.49193
9.128 24.6456	8.79675	2.7	5.48212
9.129 24.6483	8.80223	2.7	5.47231
9.13 24.651	8.8077	2.7	5.4625
9.131 24.6537	8.81316	2.7	5.45269
9.132 24.6564	8.8186	2.7	5.44288
9.133 24.6591	8.82404	2.7	5.43307
9.134 24.6618	8.82947	2.7	5.42326
9.135 24.6645	8.83489	2.7	5.41345
9.136 24.6672	8.8403	2.7	5.40364
9.137 24.6699	8.8457	2.7	5.39383
9.138 24.6726	8.85108	2.7	5.38402
9.139 24.6753	8.85646	2.7	5.37421
9.14 24.678	8.86183	2.7	5.3644
9.141 24.6807	8.86719	2.7	5.35459
9.142 24.6834	8.87254	2.7	5.34478
9.143 24.6861	8.87788	2.7	5.33497
9.144 24.6888	8.88321	2.7	5.32516
9.145 24.6915	8.88853	2.7	5.31535
9.146 24.6942	8.89384	2.7	5.30554
9.147 24.6969	8.89914	2.7	5.29573
9.148 24.6996	8.90443	2.7	5.28592
9.149 24.7023	8.90972	2.7	5.27611
9.15 24.705	8.91499	2.7	5.2663
9.151 24.7077	8.92025	2.7	5.25649
9.152 24.7104	8.9255	2.7	5.24668
9.153 24.7131	8.93074	2.7	5.23687
9.154 24.7158	8.93597	2.7	5.22706
9.155 24.7185	8.9412	2.7	5.21725
9.156 24.7212	8.94641	2.7	5.20744
9.157 24.7239	8.95161	2.7	5.19763
9.158 24.7266	8.9568	2.7	5.18782
9.159 24.7293	8.96199	2.7	5.17801
9.16 24.732	8.96716	2.7	5.1682
9.161 24.7347	8.97232	2.7	5.15839
9.162 24.7374	8.97748	2.7	5.14858
9.163 24.7401	8.98262	2.7	5.13877
9.164 24.7428	8.98775	2.7	5.12896
9.165 24.7455	8.99288	2.7	5.11915
9.166 24.7482	8.99799	2.7	5.10934
9.167 24.7509	9.0031	2.7	5.09953
9.168 24.7536	9.00819	2.7	5.08972
9.169 24.7563	9.01328	2.7	5.07991
9.17 24.759	9.01835	2.7	5.0701
9.171 24.7617	9.02342	2.7	5.06029
9.172 24.7644	9.02847	2.7	5.05048
9.173 24.7671	9.03352	2.7	5.04067
9.174 24.7698	9.03855	2.7	5.03086
9.175 24.7725	9.04358	2.7	5.02105
9.176 24.7752	9.04859	2.7	5.01124
9.177 24.7779	9.0536	2.7	5.00143
9.178 24.7806	9.0586	2.7	4.99162
9.179 24.7833	9.06358	2.7	4.98181
9.18 24.786	9.06856	2.7	4.972
9.181 24.7887	9.07353	2.7	4.96219
9.182 24.7914	9.07849	2.7	4.95238
9.183 24.7941	9.08343	2.7	4.94257
9.184 24.7968	9.08837	2.7	4.93276
9.185 24.7995	9.0933	2.7	4.92295
9.186 24.8022	9.09822	2.7	4.91314
9.187 24.8049	9.10312	2.7	4.90333
9.188 24.8076	9.10802	2.7	4.89352
9.189 24.8103	9.11291	2.7	4.88371
9.19 24.813	9.11779	2.7	4.8739
9.191 24.8157	9.12266	2.7	4.86409
9.192 24.8184	9.12752	2.7	4.85428
9.193 24.8211	9.13237	2.7	4.84447
9.194 24.8238	9.13721	2.7	4.83466
9.195 24.8265	9.14204	2.7	4.82485
9.196 24.8292	9.14686	2.7	4.81504
9.197 24.8319	9.15167	2.7	4.80523
9.198 24.8346	9.15647	2.7	4.79542
9.199 24.8373	9.16126	2.7	4.78561
9.2 24.84	9.16604	2.7	4.7758
9.201 24.8427	9.17081	2.7	4.76599
9.202 24.8454	9.17557	2.7	4.75618
9.203 24.8481	9.18032	2.7	4.74637
9.204 24.8508	9.18506	2.7	4.73656
9.205 24.8535	9.1898	2.7	4.72675
9.206 24.8562	9.19452	2.7	4.71694
9.207 24.8589	9.19923	2.7	4.70713
9.208 24.8616	9.20393	2.7	4.69732
9.209 24.8643	9.20862	2.7	4.68751
9.21 24.867	9.21331	2.7	4.6777
9.211 24.8697	9.21798	2.7	4.66789
9.212 24.8724	9.22264	2.7	4.65808
9.213 24.8751	9.2273	2.7	4.64827
9.214 24.8778	9.23194	2.7	4.63846
9.215 24.8805	9.23657	2.7	4.62865
9.216 24.8832	9.2412	2.7	4.61884
9.217 24.8859	9.24581	2.7	4.60903
9.218 24.8886	9.25041	2.7	4.59922
9.219 24.8913	9.25501	2.7	4.58941
9.22 24.894	9.25959	2.7	4.5796
9.221 24.8967	9.26417	2.7	4.56979
9.222 24.8994	9.26873	2.7	4.55998
9.223 24.9021	9.27329	2.7	4.55017
9.224 24.9048	9.27783	2.7	4.54036
9.225 24.9075	9.28237	2.7	4.53055
9.226 24.9102	9.28689	2.7	4.52074
9.227 24.9129	9.29141	2.7	4.51093
9.228 24.9156	9.29592	2.7	4.50112
9.229 24.9183	9.30041	2.7	4.49131
9.23 24.921	9.3049	2.7	4.4815
9.231 24.9237	9.30938	2.7	4.47169
9.232 24.9264	9.31384	2.7	4.46188
9.233 24.9291	9.3183	2.7	4.45207
9.234 24.9318	9.32275	2.7	4.44226
9.235 24.9345	9.32718	2.7	4.43245
9.236 24.9372	9.33161	2.7	4.42264
9.237 24.9399	9.33603	2.7	4.41283
9.238 24.9426	9.34044	2.7	4.40302
9.239 24.9453	9.34483	2.7	4.39321
9.24 24.948	9.34922	2.7	4.3834
9.241 24.9507	9.3536	2.7	4.37359
9.242 24.9534	9.35797	2.7	4.36378
9.243 24.9561	9.36233	2.7	4.35397
9.244 24.9588	9.36668	2.7	4.34416
9.245 24.9615	9.37102	2.7	4.33435
9.246 24.9642	9.37535	2.7	4.32454
9.247 24.9669	9.37967	2.7	4.31473
9.248 24.9696	9.38398	2.7	4.30492
9.249 24.9723	9.38828	2.7	4.29511
9.25 24.975	9.39257	2.7	4.2853
9.251 24.9777	9.39685	2.7	4.27549
9.252 24.9804	9.40112	2.7	4.26568
9.253 24.9831	9.40538	2.7	4.25587
9.254 24.9858	9.40963	2.7	4.24606
9.255 24.9885	9.41387	2.7	4.23625
9.256 24.9912	9.4181	2.7	4.22644
9.257 24.9939	9.42232	2.7	4.21663
9.258 24.9966	9.42654	2.7	4.20682
9.259 24.9993	9.43074	2.7	4.19701
9.26 25.002	9.43493	2.7	4.1872
9.261 25.0047	9.43911	2.7	4.17739
9.262 25.0074	9.44328	2.7	4.16758
9.263 25.0101	9.44745	2.7	4.15777
9.264 25.0128	9.4516	2.7	4.14796
9.265 25.0155	9.45574	2.7	4.13815
9.266 25.0182	9.45988	2.7	4.12834
9.267 25.0209	9.464	2.7	4.11853
9.268 25.0236	9.46811	2.7	4.10872
9.269 25.0263	9.47222	2.7	4.09891
9.27 25.029	9.47631	2.7	4.0891
9.271 25.0317	9.4804	2.7	4.07929
9.272 25.0344	9.48447	2.7	4.06948
9.273 25.0371	9.48853	2.7	4.05967
9.274 25.0398	9.49259	2.7	4.04986
9.275 25.0425	9.49663	2.7	4.04005
9.276 25.0452	9.50067	2.7	4.03024
9.277 25.0479	9.50469	2.7	4.02043
9.278 25.0506	9.50871	2.7	4.01062
9.279 25.0533	9.51272	2.7	4.00081
9.28 25.056	9.51671	2.7	3.991
9.281 25.0587	9.5207	2.7	3.98119
9.282 25.0614	9.52467	2.7	3.97138
9.283 25.0641	9.52864	2.7	3.96157
9.284 25.0668	9.5326	2.7	3.95176
9.285 25.0695	9.53654	2.7	3.94195
9.286 25.0722	9.54048	2.7	3.93214
9.287 25.0749	9.54441	2.7	3.92233
9.288 25.0776	9.54833	2.7	3.91252
9.289 25.0803	9.55223	2.7	3.90271
9.29 25.083	9.55613	2.7	3.8929
9.291 25.0857	9.56002	2.7	3.88309
9.292 25.0884	9.5639	2.7	3.87328
9.293 25.0911	9.56777	2.7	3.86347
9.294 25.0938	9.57162	2.7	3.85366
9.295 25.0965	9.57547	2.7	3.84385
9.296 25.0992	9.57931	2.7	3.83404
9.297 25.1019	9.58314	2.7	3.82423
9.298 25.1046	9.58696	2.7	3.81442
9.299 25.1073	9.59077	2.7	3.80461
9.3 25.11	9.59457	2.7	3.7948
9.301 25.1127	9.59836	2.7	3.78499
9.302 25.1154	9.60214	2.7	3.77518
9.303 25.1181	9.60591	2.7	3.76537
9.304 25.1208	9.60967	2.7	3.75556
9.305 25.1235	9.61342	2.7	3.74575
9.306 25.1262	9.61716	2.7	3.73594
9.307 25.1289	9.62089	2.7	3.72613
9.308 25.1316	9.62461	2.7	3.71632
9.309 25.1343	9.62833	2.7	3.70651
9.31 25.137	9.63203	2.7	3.6967
9.311 25.1397	9.63572	2.7	3.68689
9.312 25.1424	9.6394	2.7	3.67708
9.313 25.1451	9.64307	2.7	3.66727
9.314 25.1478	9.64674	2.7	3.65746
9.315 25.1505	9.65039	2.7	3.64765
9.316 25.1532	9.65403	2.7	3.63784
9.317 25.1559	9.65766	2.7	3.62803
9.318 25.1586	9.66129	2.7	3.61822
9.319 25.1613	9.6649	2.7	3.60841
9.32 25.164	9.6685	2.7	3.5986
9.321 25.1667	9.6721	2.7	3.58879
9.322 25.1694	9.67568	2.7	3.57898
9.323 25.1721	9.67926	2.7	3.56917
9.324 25.1748	9.68282	2.7	3.55936
9.325 25.1775	9.68637	2.7	3.54955
9.326 25.1802	9.68992	2.7	3.53974
9.327 25.1829	9.69345	2.7	3.52993
9.328 25.1856	9.69698	2.7	3.52012
9.329 25.1883	9.70049	2.7	3.51031
9.33 25.191	9.704	2.7	3.5005
9.331 25.1937	9.70749	2.7	3.49069
9.332 25.1964	9.71098	2.7	3.48088
9.333 25.1991	9.71446	2.7	3.47107
9.334 25.2018	9.71792	2.7	3.46126
9.335 25.2045	9.72138	2.7	3.45145
9.336 25.2072	9.72483	2.7	3.44164
9.337 25.2099	9.72826	2.7	3.43183
9.338 25.2126	9.73169	2.7	3.42202
9.339 25.2153	9.73511	2.7	3.41221
9.34 25.218	9.73851	2.7	3.4024
9.341 25.2207	9.74191	2.7	3.39259
9.342 25.2234	9.7453	2.7	3.38278
9.343 25.2261	9.74868	2.7	3.37297
9.344 25.2288	9.75204	2.7	3.36316
9.345 25.2315	9.7554	2.7	3.35335
9.346 25.2342	9.75875	2.7	3.34354
9.347 25.2369	9.76209	2.7	3.33373
9.348 25.2396	9.76542	2.7	3.32392
9.349 25.2423	9.76874	2.7	3.31411
9.35 25.245	9.77205	2.7	3.3043
9.351 25.2477	9.77535	2.7	3.29449
9.352 25.2504	9.77864	2.7	3.28468
9.353 25.2531	9.78192	2.7	3.27487
9.354 25.2558	9.78519	2.7	3.26506
9.355 25.2585	9.78845	2.7	3.25525
9.356 25.2612	9.7917	2.7	3.24544
9.357 25.2639	9.79494	2.7	3.23563
9.358 25.2666	9.79817	2.7	3.22582
9.359 25.2693	9.80139	2.7	3.21601
9.36 25.272	9.8046	2.7	3.2062
9.361 25.2747	9.8078	2.7	3.19639
9.362 25.2774	9.81099	2.7	3.18658
9.363 25.2801	9.81417	2.7	3.17677
9.364 25.2828	9.81735	2.7	3.16696
9.365 25.2855	9.82051	2.7	3.15715
9.366 25.2882	9.82366	2.7	3.14734
9.367 25.2909	9.8268	2.7	3.13753
9.368 25.2936	9.82994	2.7	3.12772
9.369 25.2963	9.83306	2.7	3.11791
9.37 25.299	9.83617	2.7	3.1081
9.371 25.3017	9.83927	2.7	3.09829
9.372 25.3044	9.84237	2.7	3.08848
9.373 25.3071	9.84545	2.7	3.07867
9.374 25.3098	9.84853	2.7	3.06886
9.375 25.3125	9.85159	2.7	3.05905
9.376 25.3152	9.85464	2.7	3.04924
9.377 25.3179	9.85769	2.7	3.03943
9.378 25.3206	9.86072	2.7	3.02962
9.379 25.3233	9.86375	2.7	3.01981
9.38 25.326	9.86676	2.7	3.01
9.381 25.3287	9.86977	2.7	3.00019
9.382 25.3314	9.87276	2.7	2.99038
9.383 25.3341	9.87575	2.7	2.98057
9.384 25.3368	9.87872	2.7	2.97076
9.385 25.3395	9.88169	2.7	2.96095
9.386 25.3422	9.88465	2.7	2.95114
9.387 25.3449	9.88759	2.7	2.94133
9.388 25.3476	9.89053	2.7	2.93152
9.389 25.3503	9.89345	2.7	2.92171
9.39 25.353	9.89637	2.7	2.9119
9.391 25.3557	9.89928	2.7	2.90209
9.392 25.3584	9.90218	2.7	2.89228
9.393 25.3611	9.90506	2.7	2.88247
9.394 25.3638	9.90794	2.7	2.87266
9.395 25.3665	9.91081	2.7	2.86285
9.396 25.3692	9.91367	2.7	2.85304
9.397 25.3719	9.91651	2.7	2.84323
9.398 25.3746	9.91935	2.7	2.83342
9.399 25.3773	9.92218	2.7	2.82361
9.4 25.38	9.925	2.7	2.8138
9.401 25.3827	9.92781	2.7	2.80399
9.402 25.3854	9.93061	2.7	2.79418
9.403 25.3881	9.9334	2.7	2.78437
9.404 25.3908	9.93618	2.7	2.77456
9.405 25.3935	9.93895	2.7	2.76475
9.406 25.3962	9.94171	2.7	2.75494
9.407 25.3989	9.94446	2.7	2.74513
9.408 25.4016	9.9472	2.7	2.73532
9.409 25.4043	9.94993	2.7	2.72551
9.41 25.407	9.95265	2.7	2.7157
9.411 25.4097	9.95536	2.7	2.70589
9.412 25.4124	9.95806	2.7	2.69608
9.413 25.4151	9.96075	2.7	2.68627
9.414 25.4178	9.96343	2.7	2.67646
9.415 25.4205	9.9661	2.7	2.66665
9.416 25.4232	9.96877	2.7	2.65684
9.417 25.4259	9.97142	2.7	2.64703
9.418 25.4286	9.97406	2.7	2.63722
9.419 25.4313	9.97669	2.7	2.62741
9.42 25.434	9.97931	2.7	2.6176
9.421 25.4367	9.98193	2.7	2.60779
9.422 25.4394	9.98453	2.7	2.59798
9.423 25.4421	9.98712	2.7	2.58817
9.424 25.4448	9.98971	2.7	2.57836
9.425 25.4475	9.99228	2.7	2.56855
9.426 25.4502	9.99484	2.7	2.55874
9.427 25.4529	9.9974	2.7	2.54893
9.428 25.4556	9.99994	2.7	2.53912
9.429 25.4583	10.0025	2.7	2.52931
9.43 25.461	10.005	2.7	2.5195
9.431 25.4637	10.0075	2.7	2.50969
9.432 25.4664	10.01	2.7	2.49988
9.433 25.4691	10.0125	2.7	2.49007
9.434 25.4718	10.015	2.7	2.48026
9.435 25.4745	10.0175	2.7	2.47045
9.436 25.4772	10.0199	2.7	2.46064
9.437 25.4799	10.0224	2.7	2.45083
9.438 25.4826	10.0248	2.7	2.44102
9.439 25.4853	10.0273	2.7	2.43121
9.44 25.488	10.0297	2.7	2.4214
9.441 25.4907	10.0321	2.7	2.41159
9.442 25.4934	10.0345	2.7	2.40178
9.443 25.4961	10.0369	2.7	2.39197
9.444 25.4988	10.0393	2.7	2.38216
9.445 25.5015	10.0417	2.7	2.37235
9.446 25.5042	10.0441	2.7	2.36254
9.447 25.5069	10.0464	2.7	2.35273
9.448 25.5096	10.0488	2.7	2.34292
9.449 25.5123	10.0511	2.7	2.33311
9.45 25.515	10.0534	2.7	2.3233
9.451 25.5177	10.0557	2.7	2.31349
9.452 25.5204	10.0581	2.7	2.30368
9.453 25.5231	10.0604	2.7	2.29387
9.454 25.5258	10.0626	2.7	2.28406
9.455 25.5285	10.0649	2.7	2.27425
9.456 25.5312	10.0672	2.7	2.26444
9.457 25.5339	10.0695	2.7	2.25463
9.458 25.5366	10.0717	2.7	2.24482
9.459 25.5393	10.0739	2.7	2.23501
9.46 25.542	10.0762	2.7	2.2252
9.461 25.5447	10.0784	2.7	2.21539
9.462 25.5474	10.0806	2.7	2.20558
9.463 25.5501	10.0828	2.7	2.19577
9.464 25.5528	10.085	2.7	2.18596
9.465 25.5555	10.0872	2.7	2.17615
9.466 25.5582	10.0893	2.7	2.16634
9.467 25.5609	10.0915	2.7	2.15653
9.468 25.5636	10.0937	2.7	2.14672
9.469 25.5663	10.0958	2.7	2.13691
9.47 25.569	10.0979	2.7	2.1271
9.471 25.5717	10.1001	2.7	2.11729
9.472 25.5744	10.1022	2.7	2.10748
9.473 25.5771	10.1043	2.7	2.09767
9.474 25.5798	10.1064	2.7	2.08786
9.475 25.5825	10.1084	2.7	2.07805
9.476 25.5852	10.1105	2.7	2.06824
9.477 25.5879	10.1126	2.7	2.05843
9.478 25.5906	10.1146	2.7	2.04862
9.479 25.5933	10.1167	2.7	2.03881
9.48 25.596	10.1187	2.7	2.029
9.481 25.5987	10.1207	2.7	2.01919
9.482 25.6014	10.1228	2.7	2.00938
9.483 25.6041	10.1248	2.7	1.99957
9.484 25.6068	10.1267	2.7	1.98976
9.485 25.6095	10.1287	2.7	1.97995
9.486 25.6122	10.1307	2.7	1.97014
9.487 25.6149	10.1327	2.7	1.96033
9.488 25.6176	10.1346	2.7	1.95052
9.489 25.6203	10.1366	2.7	1.94071
9.49 25.623	10.1385	2.7	1.9309
9.491 25.6257	10.1404	2.7	1.92109
9.492 25.6284	10.1424	2.7	1.91128
9.493 25.6311	10.1443	2.7	1.90147
9.494 25.6338	10.1462	2.7	1.89166
9.495 25.6365	10.148	2.7	1.88185
9.496 25.6392	10.1499	2.7	1.87204
9.497 25.6419	10.1518	2.7	1.86223
9.498 25.6446	10.1536	2.7	1.85242
9.499 25.6473	10.1555	2.7	1.84261
9.5 25.65	10.1573	2.7	1.8328
9.501 25.6527	10.1592	2.7	1.82299
9.502 25.6554	10.161	2.7	1.81318
9.503 25.6581	10.1628	2.7	1.80337
9.504 25.6608	10.1646	2.7	1.79356
9.505 25.6635	10.1664	2.7	1.78375
9.506 25.6662	10.1682	2.7	1.77394
9.507 25.6689	10.1699	2.7	1.76413
9.508 25.6716	10.1717	2.7	1.75432
9.509 25.6743	10.1734	2.7	1.74451
9.51 25.677	10.1752	2.7	1.7347
9.511 25.6797	10.1769	2.7	1.72489
9.512 25.6824	10.1786	2.7	1.71508
9.513 25.6851	10.1803	2.7	1.70527
9.514 25.6878	10.182	2.7	1.69546
9.515 25.6905	10.1837	2.7	1.68565
9.516 25.6932	10.1854	2.7	1.67584
9.517 25.6959	10.1871	2.7	1.66603
9.518 25.6986	10.1887	2.7	1.65622
9.519 25.7013	10.1904	2.7	1.64641
9.52 25.704	10.192	2.7	1.6366
9.521 25.7067	10.1937	2.7	1.62679
9.522 25.7094	10.1953	2.7	1.61698
9.523 25.7121	10.1969	2.7	1.60717
9.524 25.7148	10.1985	2.7	1.59736
9.525 25.7175	10.2001	2.7	1.58755
9.526 25.7202	10.2017	2.7	1.57774
9.527 25.7229	10.2032	2.7	1.56793
9.528 25.7256	10.2048	2.7	1.55812
9.529 25.7283	10.2064	2.7	1.54831
9.53 25.731	10.2079	2.7	1.5385
9.531 25.7337	10.2094	2.7	1.52869
9.532 25.7364	10.211	2.7	1.51888
9.533 25.7391	10.2125	2.7	1.50907
9.534 25.7418	10.214	2.7	1.49926
9.535 25.7445	10.2155	2.7	1.48945
9.536 25.7472	10.217	2.7	1.47964
9.537 25.7499	10.2184	2.7	1.46983
9.538 25.7526	10.2199	2.7	1.46002
9.539 25.7553	10.2213	2.7	1.45021
9.54 25.758	10.2228	2.7	1.4404
9.541 25.7607	10.2242	2.7	1.43059
9.542 25.7634	10.2257	2.7	1.42078
9.543 25.7661	10.2271	2.7	1.41097
9.544 25.7688	10.2285	2.7	1.40116
9.545 25.7715	10.2299	2.7	1.39135
9.546 25.7742	10.2313	2.7	1.38154
9.547 25.7769	10.2326	2.7	1.37173
9.548 25.7796	10.234	2.7	1.36192
9.549 25.7823	10.2354	2.7	1.35211
9.55 25.785	10.2367	2.7	1.3423
9.551 25.7877	10.238	2.7	1.33249
9.552 25.7904	10.2394	2.7	1.32268
9.553 25.7931	10.2407	2.7	1.31287
9.554 25.7958	10.242	2.7	1.30306
9.555 25.7985	10.2433	2.7	1.29325
9.556 25.8012	10.2446	2.7	1.28344
9.557 25.8039	10.2459	2.7	1.27363
9.558 25.8066	10.2471	2.7	1.26382
9.559 25.8093	10.2484	2.7	1.25401
9.56 25.812	10.2496	2.7	1.2442
9.561 25.8147	10.2509	2.7	1.23439
9.562 25.8174	10.2521	2.7	1.22458
9.563 25.8201	10.2533	2.7	1.21477
9.564 25.8228	10.2545	2.7	1.20496
9.565 25.8255	10.2557	2.7	1.19515
9.566 25.8282	10.2569	2.7	1.18534
9.567 25.8309	10.2581	2.7	1.17553
9.568 25.8336	10.2593	2.7	1.16572
9.569 25.8363	10.2604	2.7	1.15591
9.57 25.839	10.2616	2.7	1.1461
9.571 25.8417	10.2627	2.7	1.13629
9.572 25.8444	10.2639	2.7	1.12648
9.573 25.8471	10.265	2.7	1.11667
9.574 25.8498	10.2661	2.7	1.10686
9.575 25.8525	10.2672	2.7	1.09705
9.576 25.8552	10.2683	2.7	1.08724
9.577 25.8579	10.2694	2.7	1.07743
9.578 25.8606	10.2704	2.7	1.06762
9.579 25.8633	10.2715	2.7	1.05781
9.58 25.866	10.2726	2.7	1.048
9.581 25.8687	10.2736	2.7	1.03819
9.582 25.8714	10.2746	2.7	1.02838
9.583 25.8741	10.2757	2.7	1.01857
9.584 25.8768	10.2767	2.7	1.00876
9.585 25.8795	10.2777	2.7	0.998955
